country,year,host,Aquatics,Aquatics_perf,Archery,Archery_perf,Athletics,Athletics_perf,Badminton,Badminton_perf,Baseball?and Softball,Baseball?and Softball_perf,Basketball,Basketball_perf,Basque Pelota,Basque Pelota_perf,Boxing,Boxing_perf,Breaking,Breaking_perf,Canoeing,Canoeing_perf,Cricket,Cricket_perf,Croquet,Croquet_perf,Cycling,Cycling_perf,Equestrian,Equestrian_perf,Fencing,Fencing_perf,Field hockey,Field hockey_perf,Flag football,Flag football_perf,Football,Football_perf,Golf,Golf_perf,Gymnastics,Gymnastics_perf,Handball,Handball_perf,Jeu de Paume,Jeu de Paume_perf,Judo,Judo_perf,Karate,Karate_perf,Lacrosse,Lacrosse_perf,Modern Pentathlon,Modern Pentathlon_perf,Polo,Polo_perf,Rackets,Rackets_perf,Roque,Roque_perf,Rowing,Rowing_perf,Rugby,Rugby_perf,Sailing,Sailing_perf,Shooting,Shooting_perf,Skateboarding,Skateboarding_perf,Sport Climbing,Sport Climbing_perf,Squash,Squash_perf,Surfing,Surfing_perf,Table Tennis,Table Tennis_perf,Taekwondo,Taekwondo_perf,Tennis,Tennis_perf,Triathlon,Triathlon_perf,Tug of War,Tug of War_perf,Volleyball,Volleyball_perf,Water Motorsports,Water Motorsports_perf,Weightlifting,Weightlifting_perf,Wrestling,Wrestling_perf,medal_gold,medal_silver,medal_bronze
Iceland,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,84,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
India,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,3,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,10,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,3,0,2,4
Indonesia,2012,0,46,0,4,0,47,0,5,35,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,6,18,0,0,2,1
Iran,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,10,4,0,2,0,0,0,4,0,0,0,15,0,18,3,7,5,1
Iraq,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Ireland,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,12,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,1,1,4
Israel,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,3,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Italy,2012,0,46,16,4,18,47,13,5,0,2,0,2,0,0,0,11,19,0,0,16,12,0,0,0,0,18,3,6,0,10,62,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,10,0,0,0,0,2,0,0,0,0,0,0,0,14,24,0,0,11,9,15,22,0,0,0,0,0,0,0,0,4,0,8,6,4,0,2,0,0,0,4,0,0,0,15,0,18,10,8,9,11
Jamaica,2012,0,46,0,4,0,47,86,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,4,5,4
Japan,2012,0,46,44,4,0,47,24,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,3,6,0,10,6,2,0,0,0,2,0,0,0,18,42,2,0,0,0,14,52,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,150,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,38,7,14,17
Jordan,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Kazakhstan,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,13,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,6,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,3,4,0,2,0,0,0,4,0,0,0,15,25,18,18,3,2,6
Kenya,2012,0,46,0,4,0,47,99,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,2,4,7
Kiribati,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Korea,2012,0,46,16,4,75,47,0,5,278,2,0,2,0,0,0,11,3,0,0,16,0,0,0,0,0,18,0,6,0,10,6,2,0,0,0,2,0,0,0,18,6,2,42,0,0,14,25,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,16,0,0,0,0,0,0,0,0,4,18,8,40,4,0,2,0,0,0,4,0,0,0,15,26,18,3,0,0,0
Kosovo,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Kuwait,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,1
Kyrgyzstan,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,9,0,0,0
Laos,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Latvia,2012,0,46,0,4,0,47,6,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,10,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,3,18,0,1,0,1
Lebanon,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Lesotho,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Liberia,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Libya,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Liechtenstein,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Lithuania,2012,0,46,0,4,0,47,3,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,9,0,0,0,0,0,0,14,0,0,0,11,6,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,3,2,0,3
Luxembourg,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Macedonia,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Madagascar,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Malawi,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Malaysia,2012,0,46,0,4,0,47,0,5,6,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,1,1
Maldives,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Mali,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Malta,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Marshall Islands,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Mauritania,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Mauritius,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,3,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Mexico,2012,0,46,6,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,20,4,0,2,0,0,0,4,0,0,0,15,0,18,0,1,3,4
Micronesia,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Moldova,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,3,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Monaco,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Mongolia,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,16,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,10,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,6,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,2,3
Montenegro,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,1,0
Morocco,2012,0,46,0,4,0,47,9,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,1
Mozambique,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Myanmar,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Namibia,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Nauru,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Nepal,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Netherlands,2012,0,46,190,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,10,6,28,10,0,2,160,0,0,2,0,0,0,18,0,2,0,0,0,14,18,0,0,0,0,2,0,0,0,0,0,0,0,14,74,0,0,11,30,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,6,6,8
Netherlands Antilles,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
New Zealand,2012,0,46,0,4,0,47,16,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,21,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,29,0,0,11,10,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,3,0,0,4,0,0,0,15,0,18,0,6,2,5
Nicaragua,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Niger,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Nigeria,2012,0,46,0,4,0,47,18,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,96,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,3,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
North Korea,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,10,2,0,0,0,14,12,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,13,18,0,4,0,2
Norway,2012,0,46,9,4,0,47,16,5,0,2,0,2,0,0,0,11,0,0,0,16,6,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,140,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,10,0,0,11,0,15,6,0,0,0,0,0,0,0,0,4,0,8,6,4,0,2,0,0,0,4,0,0,0,15,0,18,0,2,1,1
Oman,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Pakistan,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Palau,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Palestine,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Panama,2012,0,46,0,4,0,47,10,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Papua New Guinea,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Paraguay,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Peru,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
Philippines,2012,0,46,0,4,0,47,0,5,0,2,0,2,0,0,0,11,0,0,0,16,0,0,0,0,0,18,0,6,0,10,0,2,0,0,0,2,0,0,0,18,0,2,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,2,0,0,0,4,0,0,0,15,0,18,0,0,0,0
